Feed Ca,Feed Na,Feed K,Feed NH4,Feed Mg,Feed SO4,Feed PO4,Feed Cl,Temperature,Pressure,MWCO,pH,Ca,Na,K,NH4,Mg,SO4,PO4,Cl
23.45279296,445.3320026,91.85091498,32.43638413,11.20745411,77.40749446,6.82767816,441.8587276,25.52598955,26.9839422,800,9.989921739,0.701922423,0.051419557,0.05,0.05,0.515232657,0.05,0.336407715,0.783284918
91.2914491,231.8631447,74.99289119,36.48378063,18.41652753,365.7043695,9.720499575,280.7374549,15.98858674,9.381643878,200,6.031532718,0.574191016,0.295847283,0.260792977,0.05,0.465888415,0.822850597,0.150713293,0.603591612
62.21608873,197.1649227,58.00479659,42.71697387,33.79173247,54.42239866,7.425621531,229.2126057,40.56390248,27.87302212,700,7.920759645,0.741820572,0.620919543,0.702995255,0.085249075,0.378469727,0.450620197,0.569257856,0.653048684
99.43718369,350.4170235,88.29722437,41.12649207,24.70632445,234.1321644,9.321927486,273.7252763,34.67188965,25.19468603,500,4.278641342,0.679316915,0.593377646,0.05,0.150722545,0.326218742,0.05,0.300065182,0.589815994
25.90372518,413.5306739,21.75871094,48.24140661,21.50108714,198.2206712,5.654187028,350.3369887,12.98201671,29.45025639,400,7.269081145,0.748408008,0.05,0.05,0.05,0.619271187,0.639897878,0.49109631,0.635518203
64.30834275,393.0283106,81.14588148,29.11707855,18.53275122,362.0198923,2.053579717,55.74444193,32.75323579,26.88654611,100,8.082742479,0.762602844,0.262182106,0.32113617,0.05,0.654316539,0.05,0.265928633,0.806336499
97.54420285,409.016142,21.23387326,26.98230347,30.09525097,394.8104627,5.753599493,442.1983354,32.87797667,11.27837057,500,5.201336451,0.556774474,0.06330497,0.059851208,0.05,0.344151886,0.05,0.05,0.662109516
61.84782753,246.0124917,81.47895963,23.084924,29.204078,186.8425862,2.141855453,251.0327864,43.46774108,6.754853695,400,8.802279784,0.597931286,0.05,0.738369658,0.05,0.445930223,0.833623414,0.314410146,0.788404477
70.35189105,418.0253973,34.81908114,11.91609693,8.911433869,415.2321565,6.332441313,204.3349339,10.1057305,6.918267872,300,7.223923049,0.634278038,0.186204956,0.05,0.05,0.457640141,0.370905394,0.551306867,0.584999943
75.65989512,104.0940749,88.93815229,30.76732548,24.11525204,182.2625422,5.342437545,112.2105045,18.67763574,11.57180628,700,5.723861067,0.727871294,0.05,0.820309381,0.05,0.514757341,0.99,0.45425779,0.79357906
56.36328518,295.0200941,94.96378844,17.46556359,28.12011703,250.846862,6.60317858,247.7594185,42.47270178,19.96877682,800,6.903496753,0.689452185,0.261316653,0.05,0.065223459,0.429503994,0.666905868,0.724071792,0.662292969
70.20464641,52.59139722,23.39163725,46.45883805,28.94406,377.1583372,1.090422829,273.3452471,42.62468704,24.91232848,300,7.037325932,0.731465443,0.268625782,0.138435285,0.05,0.57641051,0.615934022,0.617241835,0.586437428
66.74514495,196.0636235,51.64080446,31.24358619,11.29525245,361.8141032,2.753564425,231.6410125,35.22052468,27.38050798,100,4.158747049,0.761113665,0.658833379,0.13473163,0.22819816,0.60400753,0.05,0.136793187,0.608233225
92.09264084,214.9076907,98.28886403,31.67780812,37.37129822,494.3158125,5.421973887,355.3970422,36.80171624,20.21758799,900,5.819126589,0.667764151,0.076847023,0.124645732,0.05,0.213794169,0.05,0.301155239,0.854480262
23.63571043,228.2777112,53.50666924,20.97160974,2.234755646,151.3224609,9.554532054,239.4034379,13.20190353,4.146414131,100,5.404014116,0.587747724,0.05,0.687493268,0.05,0.828811693,0.976446852,0.103643619,0.641673577
42.47705517,362.960243,87.71927703,7.339520839,18.38676092,348.0430611,4.452481363,482.63791,27.98565422,8.844236189,900,5.806319058,0.508346715,0.387412327,0.262658724,0.05,0.252804901,0.05,0.262028609,0.626195498
96.03291873,224.8511456,62.98583699,6.428469442,39.23041978,324.3568587,4.819348234,319.674883,18.1054047,6.5928813,700,8.327774119,0.5960932,0.05,0.467645061,0.09509057,0.473814126,0.899314617,0.482871479,0.699398743
91.22110271,251.9121302,43.77969171,24.05008149,28.63075313,461.7943045,7.432264801,413.365071,16.34263153,13.44643636,400,6.377768852,0.697556178,0.362709712,0.05,0.05,0.360351678,0.796917527,0.418362214,0.654576518
56.45254022,156.8948589,35.72052,8.805442014,13.79695919,120.3629637,6.434134816,99.2101564,38.36061547,17.03512583,300,9.582213073,0.86452683,0.050619674,0.590637057,0.05,0.478206379,0.111144772,0.227599402,0.709121334
69.61060782,217.9633062,28.2900782,32.308113,35.05270285,388.3091736,3.690335351,228.7810818,14.72633478,5.128326643,100,5.055734894,0.686590011,0.137941915,0.467736824,0.05,0.620127349,0.877959451,0.161965214,0.668899502
42.19049464,152.2713323,78.56183722,44.64378525,28.80215626,305.7208773,4.69734756,201.5814657,26.40280729,13.06042737,300,5.909925048,0.697652605,0.144930049,0.671055073,0.05,0.544497866,0.05,0.300861024,0.751074331
35.04969278,82.9381657,44.78864561,44.73116674,40.01593686,173.5996414,2.95929819,306.2670747,42.85023839,8.65867154,200,8.508697673,0.579598323,0.051790187,0.655334234,0.05,0.645374293,0.926840397,0.314594656,0.70999229
57.0958724,321.551867,56.0147916,34.65704346,37.01623412,263.4957114,9.694193132,437.501084,16.50412194,20.82382432,700,6.822172153,0.577509544,0.450590738,0.05,0.05,0.61159845,0.84449198,0.65118754,0.594926185
48.26817824,350.6957593,54.3092932,14.50543242,30.89528818,200.1994687,2.175709434,85.25219799,44.22976983,16.0710816,200,6.829197025,0.671221391,0.05,0.093940974,0.05,0.675479827,0.913329527,0.571742028,0.662338654
66.69248895,328.7706557,61.95511263,43.83485741,24.92070609,310.6910313,4.346531061,82.65865912,44.8000795,16.87825882,600,3.373381141,0.69277233,0.05,0.152160727,0.115364332,0.703850878,0.804667937,0.607274597,0.574171028
26.21877096,258.5723197,87.90194311,44.87420459,7.525924158,450.0502749,1.23255075,432.6429687,29.44660041,15.11998649,600,5.790197639,0.683657094,0.432066425,0.109056886,0.05,0.397805026,0.05,0.362907677,0.656784282
97.95158461,220.9036011,98.26654092,13.84941132,13.80531788,306.187243,2.996015427,145.7825387,15.95499591,28.85651247,400,4.895136127,0.782633162,0.624103056,0.510245345,0.167318087,0.539496044,0.99,0.123736869,0.750067945
98.89685956,438.5001423,46.68257877,38.18417386,21.53587417,334.2750882,8.024240245,350.9389645,21.06367108,9.583113253,100,9.99534586,0.625626478,0.316529204,0.05,0.05,0.55074661,0.417845012,0.05,0.766385373
75.85293712,283.5868033,84.47670299,17.8933797,30.36566506,283.4365312,2.810577091,294.2951596,24.85724914,17.43327076,100,5.158485494,0.672766024,0.05,0.376813644,0.12621885,0.754909901,0.05,0.05,0.653247005
62.88770931,265.6318449,78.80750152,41.11881406,26.17168491,73.0244779,1.720570623,424.8021177,20.82634785,23.13645158,100,9.191475744,0.706137613,0.457219814,0.194398157,0.05,0.794102244,0.546233206,0.061321966,0.899040435
44.7622093,61.53892961,61.61760563,49.8757055,15.12104177,154.7863506,5.270078619,106.2900094,19.8222453,18.47795474,800,7.733636145,0.827979607,0.105007887,0.497479292,0.052221593,0.509630454,0.956401913,0.822630777,0.79285847
85.10360158,203.5615224,96.04424293,6.35117024,1.316753532,271.4007782,1.089723113,108.4023346,44.02803982,28.15454303,400,5.386414864,0.771016079,0.060328277,0.634119425,0.05,0.636268248,0.837182385,0.172109024,0.708477999
74.7784938,221.0880285,28.0427064,45.38146396,25.31572187,189.6058777,1.76289539,300.5682621,15.36776896,13.82717725,800,6.804740649,0.73071772,0.361927046,0.238741643,0.05,0.34099558,0.99,0.681764493,0.850591318
33.00935515,229.4702514,19.83377893,33.01837401,14.99567344,131.793619,8.268632826,475.870394,35.66647681,16.05557095,500,8.88375116,0.660596042,0.369525339,0.563729256,0.05,0.591259389,0.05,0.307282353,0.767872932
92.87417476,311.0775662,86.85657703,48.80221786,36.99580673,276.8597789,7.943260104,236.7489913,10.01436013,6.301580196,500,9.183578086,0.637080441,0.273575682,0.231534983,0.05,0.582840999,0.429976814,0.277008888,0.582817624
85.80297943,290.121146,49.5234835,25.92542829,2.173366998,195.2644071,9.236249384,197.1239451,30.86639343,19.83397689,600,4.122757125,0.75409655,0.05,0.219885672,0.05,0.546553535,0.05,0.417515649,0.693338733
95.98399306,323.5572918,86.22719688,43.13245688,29.65656275,166.1484394,8.690638923,323.0101954,42.05800514,11.49351118,700,5.377011988,0.60096418,0.085354817,0.43687002,0.061305208,0.359871446,0.503716837,0.150758916,0.521268383
78.05756067,394.1974677,90.37811847,7.807733087,47.13223764,258.7934378,7.148580069,468.7018702,20.07769329,8.168035027,300,5.346562261,0.548242525,0.05,0.183465654,0.076845948,0.447980473,0.403664886,0.107425071,0.671036417
69.07321567,415.8435824,15.62118343,20.08755725,9.546054088,109.9779161,1.470995716,426.6175248,16.49340913,18.15781362,200,3.294313573,0.622983202,0.325463878,0.05,0.05,0.491530936,0.627226752,0.274790964,0.367938124
53.4594429,373.1553843,89.51182867,8.015744199,24.11082505,467.4855799,8.045637562,497.9676248,32.80879282,17.84006685,600,7.187664319,0.59319511,0.193778182,0.05,0.08430351,0.275057337,0.05,0.573661854,0.631236479
94.61827867,479.9856632,50.34871498,48.89044101,5.479677599,440.4659441,8.609597298,60.15586244,34.94104926,5.972662672,400,8.983740371,0.630215233,0.271409241,0.23508977,0.05,0.496182452,0.05,0.154046163,0.716281622
89.28511116,58.2046622,55.93892401,41.76382583,31.6584137,368.4292636,8.191739312,100.7861651,34.08106816,22.15360179,500,5.671020715,0.772084956,0.609948404,0.684810054,0.05,0.565758519,0.05,0.329049312,0.611801717
23.61749361,138.1000936,66.393326,43.36463396,27.97605235,97.79622241,5.576311318,324.2604935,21.1760908,20.21807696,700,8.180251615,0.755093166,0.540818193,0.625601534,0.05,0.598426215,0.620241109,0.545609617,0.690027947
22.10935796,53.40329374,93.37443461,47.20843541,20.96091069,399.1447645,3.096116548,419.2593977,18.82708408,8.914449351,500,7.393902895,0.656818239,0.05,0.115835702,0.05,0.53144349,0.969480534,0.767546123,0.765862171
50.11706935,341.3636214,11.7204485,8.829656875,26.54747405,413.5807976,8.607969781,178.359954,43.457158,16.20530642,700,5.629541148,0.673457432,0.05,0.513239465,0.05,0.377274195,0.699925204,0.209917154,0.604449715
84.84426646,454.113747,52.91591215,22.35189166,44.93215826,395.494078,7.544465288,157.6449896,42.31548279,22.72839583,600,3.987418596,0.628340708,0.337012731,0.05,0.085820163,0.33198361,0.336192281,0.49640978,0.662839642
98.98209035,159.5670335,71.89498382,8.196570007,10.61842081,101.2846492,9.826850569,404.1391097,26.00608135,17.76532925,800,7.965266969,0.699424253,0.089600871,0.440613492,0.05,0.45279096,0.05,0.786501163,0.628973688
32.03335129,467.1655452,75.04362619,14.48568957,2.105661074,339.7585807,2.40123338,75.37183423,39.61678532,14.28271598,700,8.981956183,0.707433436,0.260880759,0.344233097,0.05,0.493131672,0.134662289,0.220190612,0.734907188
67.53045723,77.12032563,72.32791884,15.32145997,43.22157935,425.4461581,3.030981247,216.2221914,25.83132172,12.38079991,600,7.800981447,0.737146007,0.062587513,0.228854029,0.05,0.519313866,0.05,0.678748259,0.731068722
50.47126853,470.4962121,22.09916165,26.1098245,29.27873704,309.8090305,2.906183349,277.6141502,24.85361563,19.87024053,700,3.125149388,0.705841552,0.05,0.061827466,0.05,0.333236239,0.05,0.847373152,0.518078007
97.59315183,208.2302093,36.94560295,17.08529754,44.64226432,340.8833189,8.132857909,302.1569035,15.48670317,28.41682616,900,4.513630261,0.783872977,0.615545391,0.076505657,0.208833507,0.385187591,0.855019879,0.323760805,0.523625357
87.36951385,95.6393728,42.28439729,9.544014807,30.25031595,256.2635657,2.682165668,377.8768206,24.92421198,21.46536585,500,3.486359894,0.716695496,0.05,0.087177216,0.058272279,0.522370325,0.05,0.614071675,0.644917627
87.06629638,268.6422916,82.39934869,12.53709901,40.69789341,287.9182939,1.599938468,209.6805755,28.80959285,5.943393495,500,6.992702697,0.672581923,0.29521664,0.05,0.05,0.579185366,0.05,0.737871085,0.788713758
57.49545278,165.5494555,35.08838852,11.62740036,22.0539948,65.46958626,9.987047259,325.7079551,10.78765146,15.97780931,800,8.295343752,0.737893319,0.269446892,0.593801445,0.05,0.526722618,0.771663813,0.586721009,0.716391448
53.18556019,178.1928059,28.96344675,48.78845591,37.74313663,337.5333599,1.223354903,313.4189403,25.54395518,27.16142742,600,3.774054309,0.688042634,0.144177262,0.055379979,0.069763621,0.449201658,0.05,0.411260557,0.575579155
41.87256575,188.2804842,96.17032171,39.16816281,45.73903188,86.6512458,8.517196541,296.4272453,37.34746764,6.456023071,200,8.868364744,0.612237082,0.05,0.830123862,0.052586576,0.737774056,0.05,0.305434595,0.783093716
24.51003973,411.361654,10.79769566,48.54926594,29.03402522,245.7565675,4.288301574,338.2174819,33.80161197,29.71076852,900,6.888562849,0.674310249,0.45168906,0.05,0.05,0.433062318,0.05,0.484738782,0.69543834
89.1777901,292.6225745,99.80387701,24.78832189,9.858472378,181.694794,8.574539138,166.752127,32.23049461,28.67580423,100,7.829783085,0.745925916,0.172830052,0.335782198,0.05,0.662184734,0.05,0.373915039,0.746590879
85.03208073,190.0884646,70.9139169,17.52658167,14.17108314,295.4425776,5.991584421,88.09193911,41.83444,6.035136499,800,9.79981294,0.665469463,0.161691614,0.09027528,0.05,0.519350499,0.662876388,0.468795907,0.576031417
99.97741386,324.6502025,84.56223695,40.92319387,10.73358427,110.037351,9.114681065,103.6722524,10.63112034,28.26874633,800,3.585766918,0.792214703,0.487006649,0.209374761,0.185777746,0.482131273,0.586744681,0.630485848,0.53881851
99.73094697,372.2678034,36.51574567,19.68142631,13.09599435,361.2395309,9.335736878,151.0620722,29.49666552,13.44144735,1000,9.308568161,0.627230252,0.312263226,0.316866507,0.05,0.376040131,0.05,0.238809846,0.685017847
64.43453645,172.6808003,11.28837499,18.47225182,16.01435702,407.7551916,1.081883632,275.089071,37.55720969,25.96243834,100,3.882718872,0.727920972,0.069678766,0.108907706,0.05,0.626150589,0.05,0.395461066,0.648676545
81.51899321,236.0970957,76.40825667,15.46276965,28.20155555,123.5095024,1.678709584,428.1992377,28.94673839,14.87796678,600,5.750711646,0.676958665,0.521420855,0.488203085,0.05,0.47576921,0.05,0.229711628,0.671958457
95.58125839,104.848742,85.07301373,10.83555402,29.81158984,96.94088931,3.253228566,365.5820039,21.33634434,15.46223293,500,8.960070874,0.671417178,0.473636656,0.679353094,0.05,0.65241714,0.665083307,0.18785159,0.787852321
87.97179125,131.5172073,76.64285188,16.54083775,21.89848761,115.4819673,7.023838747,405.0682719,14.76876978,20.49032037,400,9.343779657,0.705285489,0.513255235,0.582832579,0.05,0.518497942,0.99,0.160043786,0.764546802
39.78784814,356.5030343,22.85652586,20.98938868,31.15561821,444.7074029,8.994449769,207.9390308,41.06470751,24.1364129,200,6.544601715,0.697004747,0.699269437,0.15719297,0.075641619,0.542173327,0.24811852,0.305151088,0.637566136
56.04353082,131.6472565,77.808513,35.32973937,4.997171355,287.6851678,5.139477562,232.0941837,26.47668373,4.878517925,600,7.158732468,0.683804108,0.05,0.10767923,0.05,0.44453564,0.05,0.686053106,0.802554149
30.33275321,286.3235227,79.20305039,7.8154179,5.301623616,260.2674482,6.462758046,227.1568487,40.73403189,19.42205588,500,7.957031342,0.724125123,0.60248303,0.284928545,0.05,0.455588832,0.42503493,0.610765015,0.811141018
96.32408218,369.0708178,69.26864641,14.47281228,9.419643558,98.0203186,2.696498675,136.342933,30.50482429,8.855057847,200,8.829310679,0.900175617,0.05,0.857594168,0.164292438,0.963285619,0.05,0.347208688,0.835573523
68.49397076,98.09461539,78.95043395,41.40606381,26.3857974,342.300203,8.244701505,77.54749616,33.59672408,12.99468746,700,3.850578187,0.675030187,0.356474372,0.141418609,0.05,0.437551133,0.05,0.621533552,0.659793286
38.29142444,305.2904988,86.13292957,11.61148656,11.48573926,440.5998164,9.705953002,315.9122418,38.1491404,13.04718532,800,8.670485158,0.682120622,0.05,0.350097787,0.114814961,0.3306953,0.05,0.333910891,0.675573855
73.73605475,165.4532527,65.22437028,20.41903159,14.88093577,422.6836412,3.417390396,495.1475075,33.07044406,16.19556885,800,6.368933054,0.690427348,0.274966158,0.05,0.05,0.366797069,0.05,0.51396803,0.68007691
69.45025924,483.3170939,17.97442426,43.90965148,20.61532897,331.724619,5.453433564,125.0733672,23.93191942,12.68754671,900,6.154363976,0.585085611,0.05,0.249932632,0.05,0.373763399,0.05,0.560747696,0.763674701
48.65301744,267.595541,53.88650287,11.971639,40.78144008,83.87542249,1.775044995,71.00816895,27.97716844,6.79138908,500,5.967298264,0.678874034,0.37062728,0.768260718,0.05,0.595830267,0.05,0.437766704,0.860257486
29.08460738,412.6966474,16.98844012,8.723157603,1.67924466,100.5786622,6.032229908,400.7892568,38.10659336,7.786347202,1000,6.564481097,0.653038163,0.05,0.151949489,0.134789522,0.392414732,0.05,0.731168495,0.742370648
73.72585565,297.601944,46.67887279,26.80420978,32.81956219,72.1890442,5.525050977,163.663703,23.07776037,4.869387625,900,9.615353874,0.672489018,0.090151277,0.317215352,0.05,0.473442488,0.370059207,0.433395068,0.792017559
61.62461607,69.53563978,46.63958402,18.60887801,33.77495002,165.8656474,2.299928357,423.3397124,23.58425099,16.22647622,400,6.83742641,0.700085488,0.201422888,0.257960746,0.05,0.582767776,0.081546128,0.656737053,0.661299589
81.78547134,334.918119,15.94088597,30.3533764,40.13413324,111.0476602,4.978595918,366.7715002,13.34915406,28.81564007,200,9.672242768,0.701272841,0.158075135,0.05,0.05,0.558437162,0.877988947,0.05,0.746045608
61.61308009,478.131504,41.39384806,41.17122007,46.70489401,167.0216181,4.006941869,475.5530917,42.01045523,7.007555815,500,4.262030914,0.530498425,0.181611306,0.05,0.05,0.551254556,0.291112128,0.295908565,0.721037544
88.17452003,320.7253191,19.98982889,11.17168197,1.986754599,223.2761251,5.696477878,234.0172561,13.18627102,28.60287682,500,8.068951852,0.75802866,0.147907917,0.449139301,0.05,0.618346165,0.942887797,0.426302136,0.708012684
64.1525471,418.6349867,82.7411689,31.1314588,8.53540157,474.3422528,6.270889019,347.8864278,32.68732121,23.06739938,600,8.68567677,0.675534929,0.256887564,0.116714656,0.05,0.481960601,0.05,0.237454172,0.647993558
64.87503772,447.8929085,95.29192234,27.74789422,44.42239341,324.6692269,1.076460207,259.1846514,24.46180676,20.57496888,600,7.753901819,0.634728963,0.05,0.05,0.05,0.338713485,0.05,0.694568796,0.566496369
90.13228821,152.6358974,16.50848277,11.48354537,23.46740955,425.7382036,7.849053847,333.7649138,24.19667866,20.77722164,800,7.248455962,0.748280248,0.103586419,0.05,0.05,0.398451306,0.05,0.653382006,0.723132988
52.2786293,145.420178,95.96036866,33.07993185,28.66494131,369.6581753,7.417128627,252.3195077,33.78431428,25.49491886,600,6.953689468,0.677910006,0.530532747,0.05,0.05,0.399960286,0.05,0.652073033,0.716682211
30.72121828,324.941445,57.03189394,17.3138188,33.48833298,100.6264087,4.296577476,134.8845109,12.34828064,6.779916474,200,9.026513378,0.854250716,0.05,0.889140812,0.249372746,0.89883749,0.99,0.286650471,0.903327357
22.30261411,234.9628114,36.96091102,26.95254433,34.27426362,381.1641829,1.47642342,278.5538372,30.7797024,17.12361241,900,8.75152618,0.732603192,0.05,0.46901471,0.05,0.518470656,0.05,0.380161672,0.812808688
80.41098045,427.9375863,16.91758677,8.702254592,46.65527976,173.7944967,7.794392858,287.8628906,37.02111251,22.12436959,400,3.856021048,0.731105004,0.055692316,0.05,0.076508333,0.49435843,0.05,0.537470731,0.576989761
69.62476411,455.0104055,55.05618413,25.68128257,49.85052145,337.5985311,9.596576444,414.7717317,38.98744653,19.25733157,1000,8.940113599,0.649918245,0.152601856,0.148597437,0.05,0.329123018,0.05,0.314238454,0.715424678
76.32638145,209.0396207,81.506399,18.79085606,36.28771559,203.4328881,3.161364364,380.9843176,15.96856363,25.65225585,200,5.898480336,0.493716617,0.44092366,0.232259704,0.05,0.309333868,0.693613815,0.05,0.498871157
37.03713292,156.5917515,73.63778295,42.0071545,15.07383925,498.9525185,3.911721524,348.7062308,41.40966675,5.879064434,1000,4.77587781,0.544315667,0.234898145,0.199448659,0.080951726,0.229747855,0.353099577,0.325604695,0.60336468
30.90971805,401.2364819,14.52034103,7.564042715,44.10786771,168.5981658,2.654316005,101.024193,32.96511321,21.95822703,200,9.088379976,0.854664698,0.350029344,0.683696789,0.05,0.739467492,0.05,0.20171951,0.839500678
21.16357325,173.662716,16.56116518,23.83732737,3.411824812,175.6087118,6.19242511,374.2773308,40.86491803,17.88472099,300,6.024173597,0.72167941,0.557182791,0.510596686,0.05,0.625460626,0.447102875,0.29998008,0.755466756
48.0470047,420.1764433,46.25859544,25.62941409,12.32296179,468.802515,2.393572552,275.1373204,26.9848251,13.85818246,100,8.658552831,0.609781204,0.248319897,0.305687157,0.05,0.610155676,0.05,0.05,0.652209099
67.19341495,240.6822141,36.57614446,37.62527343,44.97190016,61.08998209,4.205745491,452.3447912,28.97116708,12.84714954,700,4.843825284,0.713812411,0.361370123,0.324891362,0.068821458,0.482154533,0.05,0.246805932,0.673394985
51.37952361,350.3974547,30.91458908,30.84294088,13.55338421,363.5100445,7.273117125,463.9419204,42.1663397,20.14164845,900,3.02750525,0.610595277,0.2722187,0.095337561,0.05,0.252807685,0.111723288,0.715602022,0.603379742
54.99799376,92.99089123,35.2904049,35.02455517,11.81190192,376.3968758,6.041043847,74.82046577,41.49683402,27.16587974,500,6.46821435,0.833036941,0.68757999,0.422049544,0.051460121,0.588650277,0.519918477,0.568774945,0.713031978
92.33269556,330.7366961,82.3134469,39.96721785,7.768139364,426.3703598,4.478163079,419.2887022,25.68563057,16.90057408,900,3.701597797,0.690462091,0.05,0.05,0.05,0.198601521,0.05,0.614224887,0.671914342
47.86043736,253.2954554,93.63052483,43.79913381,43.09647612,488.4976898,4.782246416,66.96382569,19.60444211,25.44280227,600,8.280631689,0.74505961,0.05,0.447324008,0.059125573,0.389840425,0.682027048,0.598708514,0.732914114
61.11915913,313.9738084,46.45924251,19.12439735,25.5028547,489.0208636,6.058997944,215.2263316,23.76096521,14.45606593,700,4.932525952,0.71600448,0.164939342,0.25767491,0.05,0.333429021,0.05,0.271542039,0.677623648
82.69224102,125.6063935,91.54999019,29.21102174,34.06976695,79.3745409,1.052782551,294.034989,23.5717515,6.662256033,900,6.105519526,0.681018435,0.094350327,0.622605175,0.120556368,0.537404797,0.087146719,0.53759895,0.734607225
51.72342259,381.5931852,38.93461311,42.80486353,12.71425282,419.8276952,1.706588816,116.6453594,20.04034062,5.599149148,400,3.609234956,0.62981238,0.05,0.076389486,0.05,0.406336046,0.513510505,0.52518134,0.573393095
69.76693602,438.2586849,52.87932877,49.52530089,38.14398063,340.8394701,8.93132261,385.8412157,19.40028615,5.334693654,400,5.006614739,0.587189225,0.05,0.092195939,0.101804933,0.501399552,0.408897311,0.051272721,0.653777847
88.9890967,147.53291,30.3426098,45.028369,38.2402717,341.3039605,1.700910902,53.75961688,40.13720278,13.88390369,900,8.470431703,0.738753366,0.447190706,0.620838941,0.05,0.423918032,0.376554275,0.570489667,0.724274866
95.96164989,93.07154998,67.6428438,21.71602682,16.31730322,107.757467,7.361232366,125.8695718,12.44516722,12.76818152,900,4.061115383,0.780943776,0.05,0.521964461,0.05,0.442504662,0.938105202,0.642835545,0.629509045
31.76587847,60.63736372,98.10830037,13.78249327,21.12344902,342.5842249,9.280343477,311.3585734,33.71639137,22.66636261,1000,7.530116928,0.669881356,0.580649298,0.095282399,0.05,0.445448147,0.05,0.860805812,0.669647712
94.12701001,338.8871752,64.31437864,27.02266418,11.27482359,492.1171613,3.436152439,371.4744029,16.0487018,23.31335904,900,9.42198097,0.643656744,0.598859001,0.05,0.05,0.330744711,0.831531731,0.269891054,0.779358471
59.36930345,323.1923162,42.20326757,38.37386533,48.85149014,460.3183563,4.334422934,462.4893962,22.05770627,5.32220319,200,7.758857318,0.501621456,0.213398352,0.05,0.05,0.451359621,0.050572422,0.410499159,0.626294172
40.65955106,296.0138357,68.30357014,27.16560818,32.63452628,247.6087974,6.120292653,367.4734934,12.15400619,9.749204835,800,8.677151825,0.698365917,0.05,0.355899452,0.05,0.407211494,0.68238763,0.331913488,0.755988169
56.7308605,154.3761933,21.06286106,26.74313885,46.79265016,67.97658798,8.935380727,352.3006716,19.44907729,11.1308081,500,3.762801405,0.756884958,0.05,0.227768595,0.05,0.669627865,0.768799728,0.587490938,0.614096181
98.40260602,225.9076982,89.97931722,42.72036895,15.86589164,213.0320705,9.477150285,227.4535159,36.89473749,18.23791159,1000,4.755122782,0.690248976,0.097895723,0.334526011,0.084513028,0.259232972,0.05,0.437665835,0.511583528
59.40944752,317.5143508,55.27755557,21.26317006,39.31265474,421.8756402,7.656069233,50.57799149,40.97553636,7.757395822,500,9.261771966,0.553818451,0.299391441,0.454454962,0.05,0.473290097,0.405539595,0.191864692,0.764080154
46.30012882,273.5450865,50.44147678,43.69076037,38.52707355,365.6745957,1.779577848,104.0716664,17.75345032,7.482471704,600,8.005739295,0.64513771,0.05,0.348967494,0.096022663,0.438569834,0.99,0.712576261,0.723596828
70.67206835,494.5034841,62.72783096,23.30621604,34.89112694,256.704645,7.0223874,290.5495451,26.22417437,28.53851112,600,7.476876785,0.669859622,0.193101224,0.05,0.118784561,0.486035403,0.05,0.583859436,0.705952577
39.2116495,111.3978887,66.23054765,19.77048976,48.31630979,74.79569082,4.692733497,353.8084486,26.46134168,24.90927559,400,7.646367153,0.765378392,0.310478525,0.207056577,0.05,0.59472025,0.05,0.614486991,0.650180787
26.06906625,362.8150493,16.45982256,25.429546,20.28421147,242.1026275,5.236308995,237.8517278,40.5751357,8.697027454,200,5.89940388,0.707043728,0.382063751,0.654132523,0.05,0.744631216,0.252362541,0.156728031,0.605737194
30.31037775,231.9434456,71.43554991,39.31011314,7.405148856,261.0612229,1.442335513,378.8055552,36.69796685,14.57076301,900,3.311896421,0.765983193,0.05,0.083073522,0.080469583,0.417550693,0.05,0.748131905,0.651620337
30.24366712,242.6898267,31.77385123,10.67009125,33.9137341,467.8499898,2.719559254,284.8380329,27.95770264,13.24617198,800,8.491090794,0.674941019,0.437155515,0.44310877,0.05,0.311160763,0.05,0.467265744,0.699041471
32.15221548,372.9189945,74.25573693,13.83886471,36.73618022,338.4887466,8.114622468,83.37928802,33.47615202,24.56610593,200,7.750992654,0.676618004,0.36796788,0.214336373,0.05,0.526918074,0.05,0.492737126,0.686596411
31.10617381,361.5962681,84.02813149,47.81501715,29.1779681,190.2438125,5.085629497,136.4073129,39.65742689,17.26553583,800,6.309631249,0.698309764,0.325228069,0.32653417,0.101047983,0.537621821,0.05,0.463627836,0.664503442
71.26997958,496.0651972,82.35626568,12.89712323,11.13407676,286.393219,3.714960175,427.9992005,10.33386339,7.324093162,700,9.298317308,0.576736966,0.254557285,0.05,0.05,0.257184251,0.309905672,0.173499042,0.735457028
34.55040675,107.7774303,59.72508707,30.54772931,25.71834114,79.72488852,4.456171666,376.210736,24.10115109,23.21379364,500,5.353117655,0.739626576,0.189334399,0.827224319,0.05,0.60575584,0.05,0.196423615,0.616656174
47.65338267,96.84934222,56.81529031,31.069151,16.29729709,487.655706,8.68959562,452.6428942,41.75351085,14.31908743,300,5.06025221,0.636435131,0.450895954,0.26662992,0.102963229,0.439692903,0.306355022,0.11174657,0.551948379
91.74307279,375.9524677,22.85883652,27.03310079,21.94585988,212.0269559,7.740991157,102.9007621,35.91095608,10.83603044,900,9.109574276,0.710556957,0.248817974,0.574244611,0.05,0.411081606,0.05,0.282296948,0.792260614
